,Unnamed: 0,image,local_image,title,description,main_category,pred_description,bleu,rouge1,rougeL,textsim,llm_judge
121,121,https://m.media-amazon.com/images/I/51yC-0qJp1L._AC_SL1500_.jpg,./images/0060616.jpg,"2 Pack Pro Power Saver, Power Saver, Household Power Saver, Smart Electricity Saving Box for Office Market Device Electric US Plug (White)","Specification:
Not stealing electricity, just help you saving the daily waste of energy automaticly, thereby saving your money. Save energy sources efficiently, environment-friendly, stabilize the voltage, balance the current, control capacitor, prevent current wave to save electricity.Multi-protect safety system ensures complete protection for you and your devices. The power saver plug is very easy to use, just plug the power saver into wall socket, no need special attention or maintenance.Help you to improve the use of power, avoid invalid waste of electricity. It is suitable for air-conditioners, refrigerators, washing machines, electric fans, televisions, lamps, sound box, fluorescent and other products.
Include：
2 x Electricity Saving Box
size：10x6cm
Tips:
Working principle: The power saver achieves the power saving effect by balancing the current, optimizing the stable voltage, reducing the line loss, and compensating on the spot. When using electrical appliances that consume more power, the current will flow in quickly when the electrical appliances are turned on. Plug the power saver into the circuit to stabilize the voltage, and stabilize the current according to the power consumption of the electrical appliances, so as to achieve a power saving effect. Smooth the high-voltage convex wave and reduce the increase in electricity bills caused by the abnormal operation of electrical appliances.
Note：
Due to manual measurement, please allow slight measurement deviation.
Due to the different display and lighting effects, the actual color of the product may be slightly different from the color shown on the picture.",All Electronics,"This sleek, white device features a green accent band and is designed to help users save electricity by intelligently monitoring and managing power usage. Ideal for homes or offices, it offers a simple, modern solution to reduce energy consumption without compromising convenience. The clean, minimalist design blends effortlessly into any setting while delivering measurable savings over time.",0.0002526049321763002,0.14332247557003258,0.07817589576547232,0.38144850730895996,2
122,122,https://m.media-amazon.com/images/I/61rMKeHLf9L._AC_SL1500_.jpg,./images/0049375.jpg,"iPhone Charger Fast Charging,[Apple MFI Certified] 2Pack PD Type C Wall Charger Block with 6ft Long USB C to Lightning Cable for iPhone 14/13/12/11/Por Max/XS/XR/X(Black)","iPhone Charger Fast Charging,[Apple MFI Certified] 2Pack PD Type C Wall Charger Block with 6ft Long USB C to Lightning Cable for iPhone 14/13/12/11/Por Max/XS/XR/X(Black)",All Electronics,"This sleek, black charging kit includes two compact wall adapters and matching cables, perfect for quickly powering your devices on the go. Designed with durable materials and a minimalist aesthetic, it’s ideal for travelers or anyone needing reliable, fast charging for smartphones, tablets, or other compatible electronics.",0.004649189828106597,0.17073170731707318,0.09756097560975609,0.5963293313980103,3
123,123,https://m.media-amazon.com/images/I/510xJC8R4gL._SL1500_.jpg,./images/0051312.jpg,NineHorse Compatible with FITVII Fitness Tracker Charger Cable H86/ H08/ H18/ H56 3.4ft USB Cord Replacement Charging Dock for FITVII Smartwatch Charger Accessories (Black&White),"Package:
2 * USB Charger Cable. The watch is not included. Note: If the one of charger do not support your device, try another one. Only one charger can fit your device,the other charger has the opposit electrical polarity. We sell one cable for the price of one. There are two charging cables in the package because we're not sure which one has the right electrode for your watch.
Compatible for:
For FITVII H86/ H08/ H18/ H56 Fitness Tracker
Special Design:
Using magnetic design, when charging, the charging cable can easily snap on your watch for stable charging. overvoltage Regulator, short circuit protection,overcurrent protection;
Notice:
1. Do not use 5V/1A above adapter to charge. Otherwise your Device will get damaged.  2. Use computer USB port to charge is the best way. We suggest to use computer, laptop or power bank to charge your watch as the current is more stable;
Compatible Smart Watches:
For FITVII H86/ H08/ H18/ H56 smart watch USB DC Charging Cable for FITVII fitness tracker charger Accessories Charger Charging Cable.",All Electronics,"These sleek, compact charging connectors feature a magnetic design for easy attachment and secure connection, available in both black and white for versatile aesthetic compatibility. Ideal for smartwatches, fitness trackers, or other wearable devices, they offer a clean, cable-free charging experience with durable, lightweight construction.",0.00041369164620584176,0.13452914798206278,0.08968609865470852,0.48718926310539246,2
124,124,https://m.media-amazon.com/images/I/714rxoYlmsL._AC_SL1500_.jpg,./images/0060972.jpg,Apple Watch Series 8 41mm GPS Silver Aluminum Case - White Sport Band (Renewed),"Apple Watch Series 8 features advanced health sensors and apps, so you can take an ECG, measure heart rate and blood oxygen, and track temperature changes for advanced insights into your menstrual cycle. And with Crash Detection, sleep stages tracking, and advanced workout metrics, it helps you stay active, healthy, safe, and connected. See Dimension section below for band sizing information.",All Electronics,"This sleek, modern smartwatch features a minimalist design with a smooth, white silicone strap and a polished metallic case, perfect for everyday wear. Its round display showcases a classic analog clock face with clear, easy-to-read numerals and hands, ideal for those who appreciate both style and functionality. Designed for seamless integration into daily routines, it offers intuitive controls and stylish aesthetics for active or casual use.",0.004903492846860617,0.17054263565891475,0.13953488372093023,0.4934791028499603,1
125,125,https://m.media-amazon.com/images/I/51FoN4+nPpL._AC_SL1500_.jpg,./images/0057952.jpg,"2 Packs Apple Wired Headphones Earbuds with Microphone,in-Ear Earphones Volume Control[Apple MFi Certified] Headphones Compatible with iPhone/ipad/Android/Computer and Other 3.5mm Jack Devices","Feefuzz Wired Earbuds Headphones, Create a Great Frame of Mind.
Do you usually hope to enjoy music yourself without disturbing other people?
Have you ever gotten an uncomfortable sense feeling after a long-time using earphones?
Feefuzz Wired Earbuds Headphones with Microphone bring you a different experience that comes with Quality Audio.
The speakers in the headset are carefully designed to maximize sound output and minimize sound loss, which means you can get high-definition audio. Designed to Enhanced Comfort.
Feefuzz Wired Headphones are based on Ergonomic, ultra-lightweight in-ear designed for a secure fit in most people’s ears and will not cause strain after hours of wearing.
The wired headphones Specifications:
1. Plug: 3.5mm jack
2. Sensitivity: 100dB S.P.L.at 1KHZ
3. Frequency: 20Hz~20,000Hz
4. Impedance: 16Ω
How to use the multi-function button of earbuds with microphone: Music Control: Play/pause music: Press Once",All Electronics,"These sleek, white earphones feature a comfortable in-ear design perfect for long listening sessions, with a flexible cable that includes built-in controls for easy playback and volume adjustment. Ideal for commuters, students, or anyone seeking a reliable audio experience on the go, they offer a clean, minimalist look that pairs well with most devices.",0.001332959783990951,0.21052631578947367,0.11483253588516748,0.521839439868927,2
126,126,https://m.media-amazon.com/images/I/717tYK6sOzL._AC_SL1500_.jpg,./images/0047559.jpg,"Samsung Charger Fast Charging, 4 PCS, 25W USB C Super Fast Charger Block & Type C Cable 10FT & Samsung USB Wall Charger Adapter & 10FT USB to USB C Cord, Compatible All USB C Android Phone & Samsung",Samsung charger,All Electronics,"This set includes two sleek black wall chargers and two durable USB-C cables, perfect for quickly charging your smartphones, tablets, or other compatible devices. The compact chargers feature universal plugs for easy use in most homes, while the cables offer reliable connectivity with secure connectors. Ideal for daily use or travel, this bundle ensures you’re always powered up.",0.0,0.03225806451612903,0.03225806451612903,0.46501097083091736,2
127,127,https://m.media-amazon.com/images/I/51uVmxZ-yfL._AC_SL1500_.jpg,./images/0058970.jpg,"4PCS Wall Mount Home Power Strip fixator, Self-Adhesive Desktop Socket Fixer, Adhesive Punch-Free Socket Holder, Adhesive Punch Free Socket Holder Cable Management（2 White + 2 Gray）","4PCS Wall Mount Home Power Strip fixator, Self-Adhesive Desktop Socket Fixer, Adhesive Punch-Free Socket Holder, Adhesive Punch Free Socket Holder Cable Management Punch Free Surge Protector.",All Electronics,"These sleek, white wall-mounted power strips offer convenient, space-saving power solutions for kitchens, offices, or home offices, with multiple outlets and a compact design that fits neatly against walls or cabinets. Ideal for managing multiple devices, they feature a secure clip mechanism for easy installation and stable placement. Perfect for users seeking organized, clutter-free power management without sacrificing style or functionality.",0.0,0.15217391304347827,0.13043478260869562,0.47048819065093994,2
128,128,https://m.media-amazon.com/images/I/51wAD2fBhcL._AC_SL1500_.jpg,./images/0061329.jpg,"15V AC Charger Fit for Theragun Mini G4, Theragun Prime Massage Gun Power Adapter Supply Cord","Fit for Theragun mini G4, Theragun Prime G4 G4-Mini-RED-PKG-US Mini-PKG-US Mini-PKG-AU G4-Mini-PKG-AU BR-GUN-002, G4-Prime-PKG-US G4-Prime-PKG-NA G4-Prime-PKG-EUUK HXD302-1501500CI/ZZ HXD302-1501500US/ZZ HXD302-1501500CJ/ZZ",All Electronics,"This sleek, black power adapter features a standard wall plug and a durable cable with a cylindrical connector, designed for charging a variety of electronic devices. Its compact build and reliable connection make it ideal for use at home or on the go, ensuring consistent power delivery.",0.0039094870602888725,0.02127659574468085,0.02127659574468085,0.05237448960542679,0
129,129,https://m.media-amazon.com/images/I/71V5NSnA4lL._AC_SL1500_.jpg,./images/0059493.jpg,HoomKid Adjustable Foldable and Customizable Children's Wired Headphones with Volume Limit (85dB) Ages 3 to 10,"Perfect fit for smaller ears, audio headphones designed for children (Ages 3+). Ultra-resistant, foldable and adjustable. Maximum volume is limited to 85 dB (WHO recommendation) to provide a safe listening experience. Customizable with HoomKid character stickers included in the package. Sharing is made easier with a double jack, connectable to any other set of headphones, can be used anywhere - in the car, on the train, or on the plane.",All Electronics,"These lightweight, kid-friendly headphones feature soft, padded ear cups and a comfortable headband, perfect for young listeners enjoying music, stories, or educational content. The included cable and secure fit make them ideal for use during playtime, homework, or bedtime routines, offering a fun and distraction-free audio experience.",0.0043645639824823135,0.26890756302521,0.11764705882352941,0.571682333946228,2
130,130,https://m.media-amazon.com/images/I/617RGkF3-6L._AC_SL1000_.jpg,./images/0059982.jpg,"Yoley 12 Packs Classroom Headphones Bulk for Kids School Students Children, Wholesale Class Set Durable Earphones, Individually Bagged (No Mic) (12 Pack Mixed)","Bulk Headphones 12 Pack Multi Colored Perfect for School Classroom Students Kids Children Teen
Features and Benefits
1. High sound quality, durable and comfortable
Enjoy full listening comfort with soft, snug headphones that conform instantly to your ears. Ultra-soft leatherette ear cushions perfect fit ear.
2.Not only children’s headphones but also adult headphones
The headphones give you a completely immersive sound experience with very crisp audio. It compatible with Smartphones, laptops, PCs, CD players,Tablets and another 3.5mm jack devices.
Feature:
Pack of 24 on-ear headphone.  Individually package for each headset Material : noodle wire.  Connectors:3.5mm audio jack Communication:Wired Style:On-ear headphone Use:Mobile Phone/PAD/MAC/PC/MP3 Equipment.Cable Length:4 feet or 1.2 meter.
Specation:
Impedance: 32 OHM Maximum Power Input: 5 mW Sensitivity: 115db (front), 102db Frequency Response: 20 Hz to 20KHz Connector: 3.5mm diameter stereo plug.  Compatible with most smartphones,class set of headphones for students,and other devices,it's for iPhones/iPads/iPods/Mac/PC/Andriod/Fitness&Audio Equipment. Fits comfortable in your pocket, purse or backpack. Excellent sound quality in all ranges.",All Electronics,"These sleek, over-ear headphones come in four vibrant colors—black, silver, red, and blue—perfect for personalizing your audio experience. Designed for comfort and style, they’re ideal for music lovers, commuters, or anyone seeking a portable way to enjoy their favorite tunes on the go.",0.0005356861943533532,0.1772151898734177,0.08438818565400842,0.567333459854126,1
