,Unnamed: 0,image,local_image,title,description,main_category,pred_title,bleu,rouge1,rougeL,textsim,llm_judge
30,30,https://m.media-amazon.com/images/I/51Yo05HPDFL._AC_UL1010_.jpg,./images/0083854.jpg,14k Yellow Gold 1ct. 5.0mm Cushion Moissanite Earrings Stud Classic Solitaire Fine Jewelry For Women Gifts For Her,ICECARATS DESIGNER JEWELRY 14K YELLOW GOLD 1CT. 5.0MM CUSHION MOISSANITE EARRINGSMaterial Purity : 14KFinish : PolishedStone Type 1 : MoissaniteStone Type 2 : MoissaniteStone Color 1 : WhiteStone Color 2 : WhiteStone Quantity 1 : 2Stone Quantity 2 : 2Length : 5 mmStone Setting 1 : 4 ProngStone Setting 2 : 4 ProngStone Weight 1 : 0.57 ctMaterial : GoldCompleteness : Complete (all stones included)Stone Shape 1 : CushionStone Shape 2 : CushionStone Size 1 : 5 mmStone Size 2 : 5Stone Treatment 1 : SyntheticStone Treatment 2 : SyntheticWidth : 5 mmProduct Type : JewelryJewelry Type : EarringsSold By Unit : PairGender : Women'sMaterial Color : YellowEarring Closure : Post & Push BackEarring Type : StudStone Cut 1 : FacetedStone Creation Method 1 : SyntheticStone Creation Method 2 : SyntheticStone Type (Other) 1 : Side Stone Mounting(s)Birthstone Month 1 : (04) AprilMoissanite Type 1 : TRUE LightStone Color Grade 1 : HStone Color Grade 2 : G-H-IxxMoissanite Stone Colorxx 1 : G-H-IEarring Style : Moissanite,AMAZON FASHION,ICECARATS Designer Jewelry,0.0007655785870592479,0.09090909090909091,0.09090909090909091,0.4854317009449005,1
31,31,https://m.media-amazon.com/images/I/61QZw7lQpcL._AC_UL1500_.jpg,./images/0071035.jpg,Salomon Men's Xa Pro 3D V8 Trail Running Shoes,"This updated version of the iconic xa pro 3D is lighter and softer, while retaining all the essentials benefits of the original (stability, cushioning and grip). featuring Contagrip premium wet compound and an improved 3D chassis, this shoe effortlessly accompanies you wherever the trail takes you.",AMAZON FASHION,Contagrip Pro 3D,0.03251851632960929,0.30769230769230765,0.30769230769230765,0.18731839954853058,1
32,32,https://m.media-amazon.com/images/I/71zuvDYKEIL._AC_UL1500_.jpg,./images/0077740.jpg,FaithHeart Norse Viking Jewelry Sterling Silver/Stainless Steel Stud Earrings Celtic Wolf/Thors Hammer Studs for Women Men,"❀
FaithHeart Jewelry
----Unique, Quality Made Faith GiftsIt is our hope that you will find a meaningful devotional item to treasure for a lifetime. A symbol of devotion, commitment, and love, we offer necklaces, bracelets, rings and others to last a lifetime. Our inspirational products will brighten the day of anyone who receives them.Base on material brass or 316L stainless steel, plated with thicker gold or rose gold or black gun by better technology on the surface. We engaged in providing the quality items with good price and best service for you! Choose us, choose faith in your heart!❀
Package information
:1x Bracelet 1x Cleaning Cloth 1x Gift Box❀
How to maintain the products
--Keep it away from water and sweat.--Avoid exposure to chemicals,spikes place.--Clean it with dry soft cloth when got stains.❀
Please Attention
:1.Colors may not appear exactly as seen on photo, due to variations between the computer monitors and naked eye color difference.2.This product is sold exclusively by
FaithHeart Jewelry
, the
FaithHeart Jewelry
stands behind the quality of everything we sell. Please recognize the seller name
FaithHeart Jewelry
when you purchase, beware of imitation, fake and poor products from other sellers. If you purchase here and receive from other seller, please report to Amazon for item not as described and claim for sell fake products and get FULL REFUND❀
You can click on ""FaithHeart Jewelry“ to see our other jewelry, and there are many other novel and unique styles to choose from",AMAZON FASHION,FaithHeart Jewelry,0.00016215809237314185,0.19999999999999998,0.19999999999999998,0.632134199142456,2
33,33,https://m.media-amazon.com/images/I/61QZNhbPqsL._AC_UL1411_.jpg,./images/0083093.jpg,Betterdecor Feng Shui Pi Yao Pi Xiu Red String Bracelet Amulet for Wealth Luck,"Pi Xiu is a good luck creature, and it is the ninth son of the Heavenly Dragon whose task is to provide the blessings of good finance and wealth. A very fascinating fact about this lucky creature is that it does not have an anus, so that, despite its never-ending appetite, things go in yet never come out. This is a unique symbolism, indicating that money will come to you but never leave. The Pi Yao is found in many places, such as banks, casinos, and finance companies - anything that has to do with a benefit from monetary gain. Since ancient times, when it served to safeguard the homes of emperors and government officials, the Chinese have always admired and respected this extremely good luck symbol. It is a very loyal creature, and will always attempt to rid its owners life of bad luck and replace it with wealth.",AMAZON FASHION,Pi Yao: The Loyal Good Luck Creature,0.014450843425723598,0.2857142857142857,0.2857142857142857,0.49400946497917175,1
34,34,https://m.media-amazon.com/images/I/41avUibP9jL._AC_.jpg,./images/0091837.jpg,Cute 5 Pack Animal Ankle Socks For Women Girls & Teens Cat Dog Bear Unicorn Sheep Raccoons,"At Everything Socks we stive to bring you the cutest socks that fit girl socks size 13, through women's size 13. Which is why our girls low cut socks, are no show socks kids and Women. We sell socks for girls socks size 6-8 big kids, that also fit girls socks 12-14 years old. Women's novelty socks that fit 3-13. Fun socks at any age! girls ankle socks girls ankle socks 8-10 years old , girls socks 12 year old. Fun ankle socks for girls, girls colored socks, women's colored socks. Fun socks for women, gift socks for women. Girl socks 10 years old, fun socks for girls, youth girls socks, girl socks 10-12 years old, Fun socks for girls. Our pint size pals are cute cartoon socks with Cat sock, donkey socks, rabbit /bunny socks, penguin socks and bird socks included. Our silly socks make it crazy sock day every day. Novelty socks are the rage with children teens and adults. Animal lover gifts, back to school socks, or just staying cool with thin athletic no show socks, young or old, you will have a smile on your face when you wear Everything Socks Pint size pals, Fun sock for girls.",AMAZON FASHION,Girls Socks,9.835385474482388e-05,0.2222222222222222,0.1111111111111111,0.5617340207099915,2
35,35,https://m.media-amazon.com/images/I/81jYmjcxX5L._AC_UL1500_.jpg,./images/0080587.jpg,Amazon Essentials Women's Scuff Slipper Mule,Mule Slipper.,AMAZON FASHION,"""Mule Slipper""",0.0,0.4444444444444445,0.22222222222222224,0.6467909812927246,2
36,36,https://m.media-amazon.com/images/I/71e0ewiDtoL._AC_UL1500_.jpg,./images/0096094.jpg,Cuekondy Women's Sleeveless Workout Shirts Exercise Running Tank Tops Active Gym Tops Sleeveless vest t shirts,Independence Day Women's Tops O Neck Sleeveless Casual Blouse Tops Cotton Fashion TopsSeason:SummerGender: WomenOccasion:CasualMaterial:PolyesterPattern Type:PrintingThickness:StandardPackage include:1 PC Women Blouse,AMAZON FASHION,Independence Day Women's O Neck Sleeveless Casual Blouse,0.012151662434083681,0.23076923076923078,0.23076923076923078,0.42737701535224915,1
37,37,https://m.media-amazon.com/images/I/61A-narBW2L._AC_UL1001_.jpg,./images/0089872.jpg,Yenzat Baby Toddler Knee High Socks Grip Girls Boys Long Stockings Non Slip,"Yenzat Toddler Girls Knee High Socks with Ruffles for Infant Baby Long Stockings
The knee-high socks are the perfect addition to any outfit, and very adorable with a variety of outfits and colors.
These great baby socks have good elastic, very practical for the rapid growth of babies.
Specifications:
Material: 82% Cotton, 15% Polyester, 3% Spandex
Size: Sole Length: 3.5 IN, Suitable for infant 6-18 months
Sole Length: 4.3 IN, Suitable for baby 1-3 Years
Sole Length: 5.1 IN, Suitable for toddler 3-5 Years
NOTE:
1. As different computers display colors differently, the color of the actual item may vary slightly.
2. Please allow slight measurement deviation for the data.
Customer service:
Our goal is to make our customers 100% satisfied with our goods and service. we will 100% refund if you are not satisfied with the items.",AMAZON FASHION,Yenzat Toddler Girls Knee High Socks with Ruffles,0.08750521574324657,0.5714285714285714,0.4761904761904762,0.8113508224487305,2
38,38,https://m.media-amazon.com/images/I/61TidExb1cL._AC_UL1218_.jpg,./images/0076456.jpg,OshKosh B'Gosh Unisex-Child Alder Ankle Boot,"What do you get when you put a hiking boot and a sneaker together? The rugged and handsome Alder bootie, of course. Real laces make for a secure, comfy fit.",AMAZON FASHION,Alder Bootie: Hiking Boot + Sneaker Combo,0.039281465090051315,0.28571428571428575,0.28571428571428575,0.39307886362075806,2
39,39,https://m.media-amazon.com/images/I/71I4IyCc6WL._AC_UL1000_.jpg,./images/0097897.jpg,"Love Knot Necklace, To My Smokin Hot Soulmate, Soulmate Gift, Wife Gift From Husband, Girlfriend Gift From Boyfriend, Includes Message Card and Mahogany Gift Box, Birthday Gift, Valentines Day Gift for Her","This beautiful necklace is truly a one-of-a-kind gift for yourself or a loved one.The Love Knot Necklace represents an unbreakable bond between two souls. This symbol of eternal love is a forever favorite. Surprise your loved one with this gorgeous gift today!  If you’re not 100% satisfied with your purchase for any reason, please contact us and we will make it right.
SPECIFICATIONS.
14k white gold over stainless steel Height: 0.8"" (20mm) x Width: 0.4"" (10mm)  6mm round cut cubic zirconia stone 18""-22"" adjustable cable chain necklace Lobster clasp attachment",AMAZON FASHION,Love Knot Necklace,1.5224382776358919e-05,0.17142857142857143,0.17142857142857143,0.6328234076499939,4
40,40,https://m.media-amazon.com/images/I/71Y2qJgMUyL._AC_UL1500_.jpg,./images/0071354.jpg,Glamorise Women's Plus Size Wonderwire Lace Front-Closure Underwire #9245,"What’s not to love about a bra as comfortable as your everyday bra, but as sexy as sexy gets? Designed with our exclusive underwire and a secure front clasp, the stretch lace makes everyday that much more beautiful.",AMAZON FASHION,"""Luxurious Comfort Bra with Secure Clasp and Underwire""",0.0,0.10526315789473685,0.10526315789473685,0.46204882860183716,2
41,41,https://m.media-amazon.com/images/I/61mjHESfdKL._AC_UL1500_.jpg,./images/0108830.jpg,Circus NY Women's Brooklyn Loafer,Not your grandma's loafers. The Brooklyn loafer puts a rebellious edge on the forever-favorite silhouette with sky-high soles and a standout chain link detail.,AMAZON FASHION,Brooklyn Loafer: A Rebellious Edge,0.05372849659117709,0.3636363636363636,0.3636363636363636,0.6215741634368896,2
42,42,https://m.media-amazon.com/images/I/51iUJJ1aOjL._AC_UL1000_.jpg,./images/0091342.jpg,Stackable Expressions Sterling Silver Rhodium Twisted Stackable Ring,"The beautiful Stackable Expressions Sterling Silver Rhodium Twisted Stackable Ring, crafted in 925 Sterling Silver. This design measures 2.25 mm wide. Metal weight may vary with finger size and metal choice. GIFT CARD OPTION WILL NOT BE AVAILABLE FOR THIS ITEM!",AMAZON FASHION,Stackable Expressions Ring,0.050224817180200824,0.5454545454545454,0.5454545454545454,0.75099778175354,2
43,43,https://m.media-amazon.com/images/I/61hdEO34hKL._AC_UL1000_.jpg,./images/0100270.jpg,"3/4-5 IGI Certified LAB-GROWN Round Cut Diamond Earrings 3 Prong Push Back Value Collection (D-E COLOR, VS1-VS2 CLARITY)","3/4-5 IGI Certified LAB-GROWN Round Cut Diamond Earrings 3 Prong Push Back Value Collection (D-E COLOR, VS1-VS2 CLARITY)",AMAZON FASHION,"""Lab-Grown Round Cut Diamond Earrings, 3 Prong Push Back""",0.07342946783064977,0.6060606060606061,0.6060606060606061,0.8097714185714722,3
44,44,https://m.media-amazon.com/images/I/71aPNalrp4L._AC_UL1120_.jpg,./images/0083184.jpg,Sanctuary Clothing Womens Tribal Knit Blouse,"Sanctuary Clothing T2122-RS343 Blouse Knit China Womens Split Classic Fit 96% Viscose 4% Spandex Multi-Tone All Seasons Medium Weight Sleeveless Casual Modern, Additional Details: Casual knit top, Cloth ties at front, Tribal print throughout, Sleeveless.",AMAZON FASHION,Sanctuary Blouse,0.024066394763145416,0.5,0.5,0.654376745223999,3
45,45,https://m.media-amazon.com/images/I/61KTvrOEq2L._AC_UL1500_.jpg,./images/0072300.jpg,DOLNINE Womens-Plus-Size-Tank-Tops Summer V Neck Shirts Casual Sleeveless Loose Fit Tees Tunic,"About
DOLNINE
,
DOLNINE
is a new established brand which committed to provide
PLUS SIZE women in 14 Plus-28 Plus
with the most soft, comfy and breathable clothes, including tees, tunics, blouses, dresses, etc.
The reason why we created this brand is because we believe that""
My Beauty, My Say
"".
You are the only one beauty in your world! So now, add DOLNINE apparels to your cart and have them shipped today!
Brand:
DOLNINE
Neck Style: V Neck
Sleeve Length: Sleeveless
Feature: slightly deep V neck, simple sleeveless and various beautiful colors
Customers'satisfaction is the goal we have always been pursuing, if any problems with the
Women’s Plus Size Tank Tops Summer Shirts
you purchased,
just contact us directly and you can rest assured that we will certainly give you a satisfied solution.",AMAZON FASHION,Sleeveless V Neck Tank Tops,0.03100792661184934,0.47619047619047616,0.19047619047619047,0.6123398542404175,3
46,46,https://m.media-amazon.com/images/I/41a4TyMfHSL._AC_UL1200_.jpg,./images/0107497.jpg,Men's Athletic Single Sleeve One Arm 1/2 Compression Shirt Sports Tight Base Layer Workout Underwear Active,"Description  Quick drying material is designed for outdoor sports. One legging compression shirt for men is good to wear at home or as a gym underwear, and you can wear it for active sports like playing basketball, football, running, jogging, marathon, snowboarding, skiing, competing in a triathlon and military& tactical games",AMAZON FASHION,"""Quick Drying Men's Leggings for Active Sports and Home Use""",0.015243896465019207,0.27586206896551724,0.20689655172413793,0.48468485474586487,1
47,47,https://m.media-amazon.com/images/I/61TGkUWYqhL._AC_UL1500_.jpg,./images/0099655.jpg,Heryuuk Cute Shark Slides Slippers With Scoks Anti-Slip Summer Sandals for Child Beach Slipper Shoes for Men Women Parent-Child Couples Style,"The cute shark-shaped slippers are undoubtedly a favorite this summer, and they come in a wide range of sizes to suit the needs of the whole family. Sandals, parent-child wear couples, beach water shoes, non-slip slippers for home bathing.Slippers come with 1 pairs of socks.",AMAZON FASHION,Shark-shaped slippers for all ages,0.002190091937500514,0.20689655172413793,0.20689655172413793,0.7643394470214844,2
